Order ID,Order Date,Customer Name,Region,City,Category,Product Name,Discount,Sales,Profit,Payment Mode
12757,20-04-2025,Shray Sinha,West,Ahmedabad,Toys,Board Game Quaerat,5,145726,20448,UPI
12758,22-07-2024,Samaira Suri,South,Coimbatore,Beauty,Shampoo Illo,15,97910,16843,Credit Card
12759,24-04-2024,Lagan Sridhar,North,Chandigarh,Kitchen,Refrigerator Quasi,5,32007,5869,Credit Card
12760,15-06-2024,Priyansh Mander,West,Mumbai,Home Decor,Clock Placeat,20,10839,677,Debit Card
12761,23-02-2024,Nitya Soman,East,Bhubaneswar,Furniture,Table Similique,15,39928,3739,Debit Card
12762,22-05-2025,Fateh Cheema,East,Ranchi,Toys,Action Figure Magni,10,250193,57427,Net Banking
12763,29-01-2024,Urvi Dayal,East,Bhubaneswar,Home Decor,Lamp Doloremque,20,92432,6688,UPI
12764,01-02-2024,Arnav Bava,North,Jaipur,Books,Textbook Quae,5,49852,3204,COD
12765,29-09-2024,Prisha Ganesh,West,Ahmedabad,Electronics,Smartwatch Accusantium,20,82841,20692,UPI
12766,27-11-2024,Vedika Thakur,East,Bhubaneswar,Groceries,Sugar Quae,10,171901,40094,Net Banking
12767,20-12-2023,Divyansh Thaman,South,Coimbatore,Sports,Tennis Racket Sed,15,36421,6430,Net Banking
12768,29-10-2024,Taran Rajagopalan,West,Pune,Beauty,Foundation Ratione,10,116708,19904,COD
12769,26-07-2025,Faiyaz Sawhney,East,Bhubaneswar,Furniture,Bed Ad,5,2178,315,Debit Card
12770,16-11-2023,Rati Raval,East,Patna,Electronics,Smartwatch Quisquam,5,182030,21660,UPI
12771,19-06-2024,Mannat Vaidya,South,Hyderabad,Home Decor,Lamp Harum,15,201297,49495,Debit Card
12772,30-12-2023,Pihu Char,East,Bhubaneswar,Groceries,Sugar Qui,10,338972,22101,Credit Card
12773,28-01-2025,Yuvraj  Lad,East,Ranchi,Groceries,Oil Deserunt,15,102218,12232,COD
12774,16-10-2024,Shaan Dhar,South,Hyderabad,Beauty,Perfume Sint,0,56274,4871,Debit Card
12775,13-11-2023,Azad Raj,West,Mumbai,Books,Non-Fiction Impedit,10,18630,1718,COD
12776,17-09-2025,Zoya Gole,West,Mumbai,Kitchen,Refrigerator Ipsum,20,162658,14134,Net Banking
12777,13-03-2024,Hiran Agrawal,East,Ranchi,Electronics,Headphones Quo,15,29130,5465,Credit Card
12778,19-07-2025,Gatik Viswanathan,East,Patna,Home Decor,Cushion Dicta,5,25508,6049,Debit Card
12779,22-08-2024,Hrishita Reddy,North,Lucknow,Books,Textbook Illo,20,148506,11977,UPI
12780,09-03-2025,Ivana Shere,West,Pune,Sports,Dumbbells Nam,10,65794,9509,COD
12781,10-03-2024,Eshani Thaman,East,Ranchi,Clothing,Shoes Ipsam,20,43242,6551,Net Banking
12782,11-01-2024,Mishti Bala,East,Patna,Kitchen,Microwave Provident,10,302864,39926,UPI
12783,28-03-2024,Zeeshan Dhar,East,Guwahati,Clothing,Kids Wear Nostrum,15,160882,16816,Net Banking
12784,03-11-2024,Vaibhav Manda,East,Guwahati,Kitchen,Microwave Provident,5,18658,1586,COD
12785,26-10-2024,Mannat Bhavsar,West,Surat,Electronics,Headphones Veritatis,10,141577,16774,Net Banking
12786,27-02-2025,Renee Behl,South,Bangalore,Furniture,Bed Ipsa,15,5191,503,UPI
12787,23-07-2025,Aarush Batra,East,Patna,Furniture,Table Error,20,37302,6239,Credit Card
12788,08-07-2024,Mamooty Dara,South,Hyderabad,Furniture,Table Iure,10,59273,14613,Debit Card
12789,01-09-2024,Vidur Sanghvi,West,Pune,Beauty,Lipstick Voluptatem,20,161215,31723,UPI
12790,07-05-2025,Kartik Gokhale,South,Coimbatore,Electronics,Mobile Rem,10,46161,4934,COD
12791,22-09-2025,Nehmat Dayal,West,Surat,Furniture,Bed Consequatur,10,125881,15504,Net Banking
12792,18-11-2024,Kaira Bhakta,South,Hyderabad,Kitchen,Cookware Set Vitae,0,197067,29278,Debit Card
12793,19-12-2024,Samaira Kata,West,Pune,Furniture,Bed Accusamus,0,361695,32723,UPI
12794,05-04-2024,Shayak Saxena,South,Bangalore,Clothing,Women's Wear Eaque,5,120638,29673,UPI
12795,01-05-2025,Tara Doctor,South,Coimbatore,Groceries,Rice Ipsam,20,52577,10498,UPI
12796,13-04-2024,Badal Rama,North,Amritsar,Groceries,Oil Quis,0,91956,15508,Debit Card
12797,02-02-2025,Indrans Sarna,East,Patna,Books,Biography Iusto,0,238900,15424,Debit Card
12798,25-10-2024,Fateh Jha,North,Lucknow,Kitchen,Refrigerator Fuga,20,76150,10883,Debit Card
12799,22-10-2023,Anahi Comar,East,Patna,Sports,Yoga Mat Autem,15,123524,13667,Credit Card
12800,10-09-2025,Gokul Mahal,West,Surat,Groceries,Wheat Ducimus,15,54500,6297,Credit Card
12801,02-08-2024,Kismat Chandran,South,Thiruvananthapuram,Clothing,Accessories Voluptatibus,0,24306,1505,UPI
12802,26-08-2024,Madhav Bhatti,North,Chandigarh,Books,Non-Fiction Maiores,5,59337,6149,COD
12803,26-11-2023,Yuvraj  Walia,South,Thiruvananthapuram,Clothing,Women's Wear Dolorem,0,104158,18155,COD
12804,05-12-2024,Rohan Gole,South,Hyderabad,Books,Biography Repellat,20,161047,16391,Debit Card
12805,09-08-2024,Rhea Bath,West,Goa,Beauty,Face Cream Repellendus,10,280139,64873,Net Banking
12806,28-07-2025,Yashvi Bath,South,Thiruvananthapuram,Electronics,Smartwatch Rem,0,315925,77192,Net Banking
12807,25-05-2024,Nishith Jha,West,Mumbai,Beauty,Perfume Natus,10,61295,5407,Debit Card
12808,06-12-2024,Farhan Rajagopalan,West,Surat,Home Decor,Lamp Enim,0,63654,14560,COD
12809,09-02-2024,Elakshi Chandran,East,Ranchi,Books,Textbook Suscipit,15,133105,30382,Debit Card
12810,15-07-2024,Amani Verma,North,Chandigarh,Books,Biography Accusamus,20,62237,5609,Credit Card
12811,09-03-2024,Aayush Setty,East,Kolkata,Toys,Board Game Non,10,226840,28397,Net Banking
12812,21-03-2025,Kashvi Johal,West,Goa,Toys,Board Game Ab,0,87580,5739,Net Banking
12813,15-05-2024,Umang Gola,West,Mumbai,Beauty,Foundation Reiciendis,20,33504,6527,Debit Card
12814,14-09-2024,Chirag Boase,West,Pune,Beauty,Lipstick At,0,105305,26266,Debit Card
12815,03-08-2025,Damini Tandon,North,Delhi,Home Decor,Lamp Illo,20,45667,7423,COD
12816,30-05-2024,Gatik Guha,South,Hyderabad,Books,Comics Voluptatibus,10,48281,3862,Credit Card
12817,10-07-2025,Jhanvi Boase,South,Hyderabad,Toys,Board Game Vero,5,131279,21515,Net Banking
12818,03-07-2024,Pranay Roy,East,Bhubaneswar,Sports,Yoga Mat Accusamus,20,80216,19471,Credit Card
12819,07-06-2025,Lakshay Chad,North,Delhi,Beauty,Lipstick Maiores,20,308624,23072,UPI
12820,05-05-2025,Aniruddh Mammen,West,Pune,Groceries,Wheat Ducimus,15,174400,33574,Debit Card
12821,10-05-2024,Yasmin Goswami,North,Chandigarh,Groceries,Sugar Provident,5,285570,24833,COD
12822,19-04-2024,Ojas Datta,West,Goa,Furniture,Sofa Laudantium,20,122782,30597,COD
12823,22-07-2024,Zaina Chokshi,North,Lucknow,Electronics,Laptop Ab,20,192312,29711,Net Banking
12824,22-07-2024,Jayan Bawa,North,Amritsar,Furniture,Cabinet Officia,20,118064,12228,UPI
12825,17-10-2023,Tejas Kadakia,West,Ahmedabad,Furniture,Sofa Porro,20,187120,19708,Net Banking
12826,04-09-2024,Sumer Savant,West,Pune,Kitchen,Juicer Dicta,10,245214,17203,Net Banking
12827,11-12-2023,Divij Bhardwaj,West,Ahmedabad,Sports,Dumbbells Minus,20,31770,2726,Debit Card
12828,04-07-2024,Oorja Gupta,West,Pune,Beauty,Lipstick Quod,20,37338,6224,Debit Card
12829,28-01-2024,Darshit Srinivas,South,Thiruvananthapuram,Clothing,Accessories Animi,15,110075,8621,UPI
12830,29-01-2024,Sana Srinivas,South,Coimbatore,Electronics,Mobile Consectetur,0,64459,6411,Debit Card
12831,13-04-2024,Aarush Raja,South,Thiruvananthapuram,Kitchen,Juicer Eius,10,133493,7030,COD
12832,11-03-2024,Oorja Sur,South,Bangalore,Beauty,Face Cream Tenetur,0,56215,13490,COD
12833,24-10-2023,Sara Barman,West,Mumbai,Kitchen,Microwave Animi,5,316141,21383,COD
12834,09-03-2025,Kiaan Gade,West,Ahmedabad,Home Decor,Cushion Officiis,0,237644,13844,UPI
12835,19-11-2024,Anya Goyal,South,Bangalore,Books,Textbook Placeat,0,318150,61461,Net Banking
12836,05-04-2024,Kimaya Tara,North,Chandigarh,Sports,Cricket Bat Dolore,15,17371,4006,UPI
12837,05-02-2024,Mahika Tak,East,Bhubaneswar,Home Decor,Clock Porro,15,145377,29116,Debit Card
12838,20-02-2024,Raghav Master,West,Surat,Sports,Yoga Mat Rerum,10,160963,22376,Credit Card
12839,09-09-2024,Saira Baral,West,Goa,Groceries,Rice Quod,5,198554,18049,Debit Card
12840,31-12-2023,Nakul Swaminathan,East,Ranchi,Beauty,Lipstick Dignissimos,0,155492,14908,UPI
12841,16-12-2024,Riaan Mahal,North,Delhi,Furniture,Chair Quo,15,63598,12213,UPI
12842,09-04-2025,Diya Mangal,West,Surat,Toys,RC Car Optio,0,239472,19157,Credit Card
12843,06-09-2025,Adira Bains,East,Patna,Groceries,Spices Provident,10,274590,67381,Credit Card
12844,19-04-2024,Divyansh Thakkar,East,Guwahati,Sports,Football Maiores,10,2187,202,COD
12845,07-10-2024,Nakul Choudhury,East,Ranchi,Toys,Action Figure Praesentium,20,195252,44791,Net Banking
12846,31-08-2024,Jivin Varughese,South,Chennai,Toys,Board Game Ipsam,5,341535,17532,Debit Card
12847,14-04-2025,Hrishita Bains,East,Guwahati,Clothing,Men's Wear Ullam,5,87640,10467,UPI
12848,16-03-2025,Navya Lad,North,Chandigarh,Toys,Board Game Aperiam,15,110514,7595,Net Banking
12849,14-04-2025,Aarush Mani,South,Thiruvananthapuram,Clothing,Kids Wear Accusamus,15,18454,1983,COD
12850,26-11-2024,Amira Chander,East,Guwahati,Clothing,Shoes Eos,5,156888,30862,UPI
12851,04-01-2025,Arhaan Varty,West,Mumbai,Sports,Tennis Racket Laudantium,0,34538,8013,Net Banking
12852,02-12-2023,Kavya Korpal,East,Guwahati,Home Decor,Wall Art Enim,15,15416,3687,Credit Card
12853,22-10-2023,Manikya Kulkarni,South,Chennai,Books,Non-Fiction Earum,20,94666,17649,UPI
12854,18-01-2025,Jayant Varkey,South,Bangalore,Sports,Cricket Bat Culpa,15,47150,6829,Credit Card
12855,19-02-2025,Rohan Wason,South,Bangalore,Toys,Board Game Deleniti,10,5937,1435,Credit Card
12856,29-09-2024,Akarsh Korpal,South,Hyderabad,Sports,Dumbbells Sapiente,0,254800,19752,UPI
12857,21-07-2025,Hrishita Sagar,South,Coimbatore,Clothing,Shoes Rem,10,128110,7864,Debit Card
12858,24-05-2025,Tarini Sani,North,Chandigarh,Toys,RC Car Quis,10,254768,19023,Credit Card
12859,08-08-2025,Raunak Gulati,South,Hyderabad,Kitchen,Microwave Quibusdam,20,116326,5983,Credit Card
12860,11-05-2024,Misha Venkatesh,South,Hyderabad,Clothing,Kids Wear Odit,10,87491,13643,COD
12861,27-11-2023,Shamik Agate,North,Amritsar,Sports,Football Porro,20,109030,24555,COD
12862,14-07-2025,Samarth Shan,South,Chennai,Home Decor,Vase Natus,20,48883,3433,COD
12863,30-09-2024,Khushi Baral,North,Amritsar,Electronics,Laptop Eum,20,184730,18623,Credit Card
12864,13-02-2024,Umang Ghose,West,Surat,Toys,Board Game Ea,15,959,169,Net Banking
12865,13-08-2025,Shalv Agarwal,West,Surat,Books,Textbook Asperiores,15,29650,3392,Net Banking
12866,25-05-2025,Renee Reddy,East,Guwahati,Furniture,Chair Qui,5,159053,30453,Debit Card
12867,03-07-2024,Madhup Borde,West,Ahmedabad,Groceries,Oil Sunt,10,59926,10677,Credit Card
12868,15-11-2023,Myra Chaudhuri,West,Surat,Furniture,Cabinet Voluptate,0,190132,26593,Credit Card
12869,08-02-2025,Mannat Sibal,South,Coimbatore,Electronics,Headphones Quaerat,10,215953,51317,UPI
12870,07-10-2024,Mamooty Chana,South,Bangalore,Electronics,Camera Quos,15,33841,6867,Net Banking
12871,17-11-2024,Rhea Sura,North,Jaipur,Kitchen,Refrigerator Corporis,20,1056,90,Credit Card
12872,11-11-2023,Zara Doshi,South,Hyderabad,Toys,Doll Quod,0,76552,12372,COD
12873,01-06-2025,Armaan Tara,North,Amritsar,Kitchen,Microwave Molestiae,15,42105,9512,UPI
12874,22-04-2025,Kanav Taneja,East,Patna,Kitchen,Juicer Id,15,127116,30153,Credit Card
12875,06-10-2024,Kimaya Iyengar,North,Chandigarh,Books,Fiction Voluptas,10,271760,27434,COD
12876,24-07-2025,Madhup Keer,South,Chennai,Furniture,Sofa Cumque,20,126726,17506,COD
12877,24-03-2025,Jivika Vohra,South,Thiruvananthapuram,Furniture,Sofa Officia,15,2679,445,Credit Card
12878,15-09-2025,Ira Ratta,West,Pune,Electronics,Camera Dignissimos,0,61893,6535,Net Banking
12879,12-12-2023,Raghav Krishna,East,Guwahati,Clothing,Accessories Architecto,0,25716,5562,Debit Card
12880,20-04-2024,Anya Dass,South,Coimbatore,Furniture,Bed Ullam,10,26924,4913,Debit Card
12881,22-04-2025,Misha Chaudhuri,East,Bhubaneswar,Home Decor,Vase Impedit,20,47453,9368,COD
12882,23-08-2024,Umang Dutt,West,Mumbai,Clothing,Men's Wear Assumenda,10,73688,13874,COD
12883,24-01-2024,Yashvi Lad,East,Ranchi,Electronics,Smartwatch Quasi,10,49829,6518,UPI
12884,18-05-2024,Devansh Kaul,North,Jaipur,Electronics,Mobile A,0,31555,7763,Debit Card
12885,24-10-2024,Tejas Bal,South,Coimbatore,Home Decor,Vase Facilis,10,45349,8773,Debit Card
12886,06-03-2025,Mehul Ramachandran,East,Bhubaneswar,Sports,Cricket Bat Doloremque,15,26199,6130,COD
12887,21-12-2024,Shanaya Raju,North,Delhi,Books,Comics Soluta,10,180023,36746,COD
12888,02-10-2024,Tushar Krish,South,Coimbatore,Groceries,Sugar Autem,15,160099,20794,Net Banking
12889,13-04-2024,Sara Hayre,South,Hyderabad,Groceries,Spices Quia,20,84267,15553,Net Banking
12890,05-03-2024,Kiaan Ratta,South,Bangalore,Books,Comics Quos,0,206216,14102,Net Banking
12891,02-04-2024,Madhav Kota,East,Guwahati,Beauty,Shampoo Quam,5,241875,36510,UPI
12892,07-10-2024,Ritvik Bhatnagar,North,Delhi,Furniture,Table Eveniet,20,86835,18547,UPI
12893,18-11-2023,Divit Wason,East,Guwahati,Groceries,Oil A,15,76059,11022,Debit Card
12894,05-10-2024,Khushi Bhasin,North,Chandigarh,Books,Non-Fiction Quidem,15,110367,14610,Debit Card
12895,04-03-2024,Zain Sahni,East,Guwahati,Beauty,Face Cream Reiciendis,0,177156,16898,COD
12896,13-11-2023,Kabir Issac,West,Mumbai,Books,Biography Odio,15,3478,686,UPI
12897,13-08-2025,Damini Raj,East,Ranchi,Furniture,Sofa Aut,15,16861,1843,UPI
12898,24-08-2025,Seher Dugar,North,Delhi,Sports,Yoga Mat Ipsam,15,129052,30643,Debit Card
12899,16-06-2025,Kiara Kant,North,Amritsar,Kitchen,Juicer Possimus,20,69539,7372,Debit Card
12900,19-06-2024,Shlok Mannan,East,Kolkata,Books,Textbook Non,20,249152,34718,COD
12901,24-09-2024,Veer Kohli,East,Bhubaneswar,Kitchen,Cookware Set Autem,20,25776,4746,Net Banking
12902,16-05-2024,Pihu Kari,East,Guwahati,Sports,Football Aliquid,20,31229,1801,Net Banking
12903,10-11-2023,Nirvaan Chakraborty,North,Delhi,Furniture,Bed Dolorem,10,29156,7081,Net Banking
12904,07-04-2024,Umang Goswami,East,Bhubaneswar,Furniture,Bed Ipsam,15,362,74,Debit Card
12905,28-01-2024,Ela Singhal,West,Goa,Kitchen,Juicer Eum,0,62395,6987,Debit Card
12906,26-10-2024,Nitya Saxena,East,Bhubaneswar,Beauty,Lipstick Numquam,5,303544,53880,Debit Card
12907,23-11-2023,Alisha Dugal,North,Chandigarh,Groceries,Oil Veniam,5,29644,7093,COD
12908,05-01-2024,Misha Shan,West,Pune,Books,Textbook Delectus,20,28226,3176,Credit Card
12909,02-09-2025,Aarav Lata,West,Surat,Home Decor,Wall Art Sapiente,15,196779,30075,UPI
12910,09-04-2025,Shaan Bath,North,Lucknow,Books,Fiction Dolorem,5,88795,9359,Debit Card
12911,27-04-2025,Mannat Sami,West,Surat,Books,Non-Fiction Est,20,107486,15398,Debit Card
12912,16-08-2024,Hiran Gola,East,Bhubaneswar,Beauty,Perfume Ratione,20,89544,22059,Debit Card
12913,23-02-2024,Neelofar Goswami,West,Goa,Furniture,Sofa Atque,0,75959,7603,COD
12914,15-07-2024,Heer Varty,South,Coimbatore,Sports,Yoga Mat Quam,15,134611,26816,Net Banking
12915,28-02-2025,Taran Rastogi,West,Mumbai,Toys,RC Car Ea,20,47256,2859,Net Banking
12916,24-04-2025,Damini Boase,West,Mumbai,Clothing,Shoes Beatae,5,184362,33342,Debit Card
12917,20-01-2024,Kiara Chatterjee,East,Kolkata,Books,Textbook Maiores,0,74906,4233,Credit Card
12918,08-07-2025,Vedika Dasgupta,North,Amritsar,Home Decor,Wall Art Voluptatem,20,83078,14422,UPI
12919,04-03-2025,Manikya Subramanian,East,Patna,Toys,Doll Ipsam,15,262289,53720,Net Banking
12920,23-08-2025,Fateh Das,East,Patna,Sports,Tennis Racket Adipisci,20,12909,2209,Net Banking
12921,01-07-2024,Inaaya  Karpe,South,Thiruvananthapuram,Beauty,Shampoo Beatae,5,130960,23910,Credit Card
12922,31-10-2023,Sumer Mangal,West,Pune,Kitchen,Mixer Grinder Culpa,5,99366,21895,Net Banking
12923,13-10-2023,Hunar Sarma,North,Chandigarh,Clothing,Men's Wear Labore,10,139545,21136,Credit Card
12924,09-10-2024,Heer Dara,North,Delhi,Sports,Dumbbells Nostrum,5,76536,7559,Debit Card
12925,18-05-2025,Mohanlal Ghosh,East,Guwahati,Books,Biography Nesciunt,15,19347,4310,Credit Card
12926,31-03-2025,Nitya Basak,West,Goa,Books,Fiction Repudiandae,15,42313,10413,UPI
12927,23-06-2024,Ahana  Borah,North,Lucknow,Groceries,Sugar Nulla,15,13931,2508,Credit Card
12928,07-06-2025,Reyansh Bahri,North,Amritsar,Electronics,Laptop Occaecati,20,123560,20416,Net Banking
12929,23-11-2023,Ojas Balakrishnan,North,Amritsar,Furniture,Bed Alias,5,246460,59284,Debit Card
12930,06-01-2025,Kavya Viswanathan,South,Chennai,Kitchen,Microwave Maiores,20,156092,20235,UPI
12931,22-04-2024,Khushi Sant,South,Thiruvananthapuram,Beauty,Shampoo Odit,20,11494,2353,UPI
12932,19-01-2024,Eshani Anand,North,Lucknow,Books,Non-Fiction A,15,11259,950,Debit Card
12933,27-01-2024,Bhavin Dora,North,Lucknow,Sports,Football Eos,15,23441,4455,Net Banking
12934,11-10-2023,Aarav Chatterjee,West,Surat,Books,Non-Fiction Veritatis,0,132920,26593,Debit Card
12935,23-06-2025,Piya Sani,North,Lucknow,Kitchen,Juicer Consequuntur,5,219256,37802,Credit Card
12936,02-09-2024,Hiran Sundaram,West,Goa,Kitchen,Juicer Voluptatum,15,111644,9036,COD
12937,22-08-2024,Uthkarsh Bahl,North,Amritsar,Home Decor,Cushion Sint,20,114960,11993,UPI
12938,10-08-2025,Parinaaz Dalal,West,Pune,Groceries,Rice Reprehenderit,15,132416,16252,Debit Card
12939,04-03-2025,Uthkarsh Sankaran,East,Bhubaneswar,Electronics,Mobile Mollitia,15,45835,5791,Credit Card
12940,12-05-2025,Shray Malhotra,South,Thiruvananthapuram,Groceries,Wheat Tempora,10,245318,25463,Credit Card
12941,15-07-2025,Zeeshan Singhal,East,Guwahati,Clothing,Kids Wear Sunt,15,39806,8586,UPI
12942,13-08-2024,Zain Sule,East,Patna,Sports,Yoga Mat Repudiandae,10,197130,21387,COD
12943,15-01-2025,Tushar Devan,South,Hyderabad,Sports,Football Placeat,0,220436,25810,COD
12944,19-09-2025,Gatik Bora,East,Kolkata,Electronics,Headphones Sequi,10,181726,25379,COD
12945,14-05-2024,Sumer Lal,West,Mumbai,Furniture,Table Porro,5,62254,9513,Credit Card
12946,19-10-2023,Indranil Ray,North,Lucknow,Electronics,Smartwatch Nesciunt,15,55367,5274,UPI
12947,18-01-2024,Diya Sura,East,Ranchi,Home Decor,Cushion Totam,20,116426,10761,Debit Card
12948,16-12-2024,Raunak Buch,North,Amritsar,Books,Comics Nulla,15,274244,40372,UPI
12949,14-08-2024,Rania Bhatnagar,South,Bangalore,Toys,Action Figure Quam,20,53646,6290,Credit Card
12950,13-07-2025,Pari Kale,East,Bhubaneswar,Beauty,Foundation Quod,10,43882,5423,Debit Card
12951,15-04-2025,Aaina Vohra,West,Surat,Groceries,Sugar Reprehenderit,15,64245,13265,Credit Card
12952,22-05-2025,Anahi Venkatesh,East,Guwahati,Groceries,Oil Perferendis,15,169108,9472,Debit Card
12953,15-10-2023,Drishya Mahajan,North,Amritsar,Clothing,Men's Wear Nobis,10,18574,3473,Debit Card
12954,18-10-2024,Inaaya  Sen,South,Coimbatore,Clothing,Men's Wear Occaecati,0,123665,26126,Debit Card
12955,14-05-2025,Ishita Master,North,Delhi,Groceries,Wheat Laborum,0,58701,7699,COD
12956,11-07-2025,Keya Ratti,North,Chandigarh,Books,Non-Fiction Blanditiis,10,115369,15008,Debit Card
12957,25-11-2023,Indrans Ahluwalia,North,Chandigarh,Books,Biography Eius,0,118184,25057,Net Banking
12958,20-09-2025,Shamik Atwal,East,Ranchi,Home Decor,Wall Art Distinctio,15,109482,19863,Debit Card
12959,30-10-2024,Dharmajan Varkey,West,Goa,Books,Biography Voluptas,10,79805,17158,Net Banking
12960,01-01-2024,Ivana Sagar,West,Ahmedabad,Toys,Board Game Eos,10,333738,74228,Net Banking
12961,08-09-2025,Raunak Atwal,South,Hyderabad,Clothing,Shoes Eius,15,338377,60729,Net Banking
12962,22-03-2025,Vidur Mallick,South,Hyderabad,Home Decor,Vase Quia,20,7637,1173,Net Banking
12963,16-07-2025,Kaira Joshi,South,Thiruvananthapuram,Kitchen,Refrigerator Quae,0,253875,22939,Debit Card
12964,22-04-2024,Aarna Yadav,South,Chennai,Books,Comics Libero,15,32339,6108,COD
12965,03-07-2025,Vaibhav Basu,South,Thiruvananthapuram,Electronics,Headphones Deserunt,15,246649,36964,COD
12966,10-06-2024,Divij Dhingra,West,Pune,Clothing,Shoes Nihil,5,349833,41409,Credit Card
12967,30-12-2024,Kimaya Dua,North,Amritsar,Toys,Action Figure Alias,10,147096,22451,COD
12968,18-11-2024,Rania Aurora,West,Pune,Beauty,Perfume Sunt,5,83097,9018,Net Banking
12969,16-02-2025,Khushi Saha,South,Coimbatore,Electronics,Camera Numquam,15,130070,21460,Net Banking
12970,19-10-2023,Gatik Madan,West,Pune,Beauty,Face Cream Soluta,0,137182,12923,Net Banking
12971,05-03-2024,Taran Talwar,East,Ranchi,Home Decor,Vase Iure,5,101655,18873,COD
12972,17-10-2023,Biju Malhotra,North,Amritsar,Toys,Doll Modi,15,199849,13440,Credit Card
12973,06-02-2024,Shlok Venkataraman,North,Lucknow,Home Decor,Cushion Recusandae,10,175055,40811,Net Banking
12974,02-07-2025,Vanya Anand,North,Chandigarh,Beauty,Perfume Unde,15,225845,34448,Credit Card
12975,24-01-2025,Tejas Ghose,South,Thiruvananthapuram,Clothing,Kids Wear Quo,10,36032,3694,Net Banking
12976,22-06-2024,Zain Kanda,East,Guwahati,Groceries,Wheat Magnam,15,49237,6411,UPI
12977,21-06-2025,Ryan Raja,East,Kolkata,Toys,Puzzle Quibusdam,10,33129,4298,Net Banking
12978,08-09-2024,Umang Thaman,South,Hyderabad,Kitchen,Juicer Eos,0,245096,40659,Net Banking
12979,16-08-2024,Lagan Jhaveri,West,Mumbai,Sports,Football Eos,20,15716,2468,Debit Card
12980,03-03-2024,Saksham Toor,East,Patna,Toys,Action Figure Tempora,10,45770,5337,COD
12981,27-11-2023,Yuvraj  Dass,West,Mumbai,Kitchen,Mixer Grinder Asperiores,20,115110,27951,UPI
12982,30-08-2024,Advika Bal,North,Amritsar,Beauty,Perfume Minus,20,62944,10997,UPI
12983,27-02-2025,Baiju Dara,East,Patna,Books,Fiction Rem,15,53117,4992,Net Banking
12984,23-12-2024,Amani Jaggi,South,Hyderabad,Home Decor,Cushion Reprehenderit,5,8913,547,Debit Card
12985,22-12-2024,Kimaya Garg,South,Hyderabad,Sports,Football Enim,20,124680,29389,Credit Card
12986,20-10-2023,Hiran Ahuja,West,Ahmedabad,Furniture,Table Quasi,5,9016,714,Debit Card
12987,15-04-2025,Samiha Upadhyay,North,Delhi,Sports,Yoga Mat Ea,10,83498,11951,Debit Card
12988,15-11-2024,Diya Bir,West,Ahmedabad,Beauty,Lipstick In,5,75595,15580,Net Banking
12989,16-01-2024,Nehmat Dugal,East,Patna,Clothing,Shoes Possimus,0,20932,3998,Net Banking
12990,04-09-2024,Samiha Raval,West,Goa,Furniture,Sofa Ducimus,10,90961,11817,COD
12991,16-03-2024,Rania Bal,North,Delhi,Furniture,Table Delectus,5,75896,6114,COD
12992,20-07-2025,Sara Virk,East,Patna,Books,Non-Fiction Suscipit,15,35673,2567,Net Banking
12993,02-04-2024,Yashvi Khurana,North,Lucknow,Clothing,Men's Wear Quidem,15,87667,21792,Credit Card
12994,02-01-2024,Vedika Ramachandran,South,Chennai,Electronics,Mobile Laboriosam,15,39523,4003,Debit Card
12995,29-03-2024,Bhamini Chatterjee,East,Patna,Books,Textbook Molestiae,5,14478,1506,Credit Card
12996,15-06-2024,Alisha Char,West,Pune,Beauty,Foundation Deserunt,5,17398,3437,COD
12997,22-04-2024,Myra Ramaswamy,West,Surat,Beauty,Lipstick Accusantium,0,792,151,Net Banking
12998,22-12-2024,Yasmin Arya,East,Bhubaneswar,Electronics,Headphones Tempora,0,79844,10269,Debit Card
12999,08-12-2024,Piya Wable,South,Chennai,Beauty,Shampoo Inventore,10,216425,25972,Credit Card
13000,05-05-2024,Hansh Ray,West,Goa,Home Decor,Vase Beatae,10,38336,8364,Debit Card
13001,02-04-2024,Jayan Toor,East,Kolkata,Electronics,Laptop Ab,20,33216,2900,UPI
13002,23-12-2023,Emir Jain,South,Hyderabad,Books,Non-Fiction Perspiciatis,5,47357,9850,UPI
13003,17-09-2025,Hansh Tata,East,Kolkata,Toys,Board Game Officiis,10,60494,12706,Debit Card
13004,07-03-2025,Mishti Chadha,East,Patna,Furniture,Cabinet Repudiandae,5,51467,10700,Credit Card
13005,22-07-2024,Shanaya Sani,South,Chennai,Furniture,Bed Dolorem,15,158372,28096,Debit Card
13006,12-06-2025,Rati Varty,South,Coimbatore,Home Decor,Wall Art Distinctio,10,120098,26134,UPI
13007,01-11-2024,Zara Din,North,Amritsar,Groceries,Wheat Soluta,0,22890,2739,UPI
13008,13-06-2025,Ahana  Choudhary,South,Hyderabad,Kitchen,Cookware Set Modi,5,16234,1767,Credit Card
13009,11-04-2025,Tejas Dugar,West,Ahmedabad,Sports,Football Commodi,15,2723,449,Credit Card
13010,03-06-2024,Adira Kale,East,Ranchi,Sports,Football Est,15,21846,2166,Net Banking
13011,22-09-2024,Stuvan Kata,East,Kolkata,Groceries,Sugar Quidem,5,105606,8497,UPI
13012,21-07-2024,Jiya Rastogi,East,Kolkata,Kitchen,Refrigerator Eaque,5,126935,18227,UPI
13013,17-07-2024,Madhav Ramakrishnan,South,Chennai,Home Decor,Cushion Provident,20,120332,6259,COD
